Date,AAPL,AMZN,FB,GOOG,MSFT
2010-12-03 00:00:00,316.07999999999998,175.68000000000001,,573.0,25.809999999999999
2010-12-06 00:00:00,318.77999999999997,178.05000000000001,,578.36000000000001,25.640000000000001
2010-12-07 00:00:00,316.85000000000002,176.77000000000001,,587.13999999999999,25.66
2010-12-08 00:00:00,319.63999999999999,176.28999999999999,,590.53999999999996,26.010000000000002
2010-12-09 00:00:00,318.38999999999999,174.84999999999999,,591.5,25.859999999999999
2010-12-10 00:00:00,319.19,175.62,,592.21000000000004,26.109999999999999
2010-12-13 00:00:00,320.29000000000002,174.25,,594.62,26.030000000000001
2010-12-14 00:00:00,318.92000000000002,173.94,,594.90999999999997,26.379999999999999
2010-12-15 00:00:00,318.99000000000001,175.56999999999999,,590.29999999999995,26.600000000000001
2010-12-16 00:00:00,319.88,178.03999999999999,,591.71000000000004,26.73
2010-12-17 00:00:00,319.24000000000001,177.58000000000001,,590.79999999999995,26.649999999999999
2010-12-20 00:00:00,320.82999999999998,183.28999999999999,,595.05999999999995,26.559999999999999
2010-12-21 00:00:00,322.81,184.75,,603.07000000000005,26.809999999999999
2010-12-22 00:00:00,323.76999999999998,184.75999999999999,,605.49000000000001,26.920000000000002
2010-12-23 00:00:00,322.22000000000003,182.59,,604.23000000000002,27.030000000000001
2010-12-27 00:00:00,323.29000000000002,182.13999999999999,,602.38,26.809999999999999
2010-12-28 00:00:00,324.07999999999998,181.09,,598.91999999999996,26.75
2010-12-29 00:00:00,323.89999999999998,183.37,,601.0,26.710000000000001
2010-12-30 00:00:00,322.27999999999997,182.75,,598.86000000000001,26.600000000000001
2010-12-31 00:00:00,321.18000000000001,180.0,,593.97000000000003,26.66
2011-01-03 00:00:00,328.16000000000003,184.22,,604.35000000000002,26.719999999999999
2011-01-04 00:00:00,329.87,185.00999999999999,,602.12,26.829999999999998
2011-01-05 00:00:00,332.56999999999999,187.41999999999999,,609.07000000000005,26.739999999999998
2011-01-06 00:00:00,332.30000000000001,185.86000000000001,,613.5,27.530000000000001
2011-01-07 00:00:00,334.68000000000001,185.49000000000001,,616.44000000000005,27.32
2011-01-10 00:00:00,340.99000000000001,184.68000000000001,,614.21000000000004,26.949999999999999
2011-01-11 00:00:00,340.18000000000001,184.34,,616.00999999999999,26.850000000000001
2011-01-12 00:00:00,342.94999999999999,184.08000000000001,,616.87,27.27
2011-01-13 00:00:00,344.19999999999999,185.53,,616.69000000000005,26.920000000000002
